objid,u,g,r,i,dered_u,dered_g,dered_r,dered_i,z,camcol,field,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,specobjid,specClass,z,objType,mag_0,mag_1,mag_2
587739406778892333,19.332891,19.330339,19.216524,19.024408,19.227943,19.253119,19.160517,18.981941,2.05158,3,398,19.309229,19.345646,19.220398,19.038969,18.787333,590482769851711488,3,2.05158,1,19.526348,19.377266,19.126293
587739406781448222,19.41423,18.885054,18.87948,18.898884,19.347343,18.83584,18.843786,18.871819,2.44993,3,437,19.390787,18.900839,18.887686,18.908138,18.618717,588231000966823936,4,2.44993,1,18.830572,18.868557,18.849447
587739407307440209,19.169563,19.033262,19.014866,18.812164,19.03406,18.933561,18.942554,18.757332,2.11468,4,271,19.175402,19.046938,19.053736,18.847961,18.536343,550794565687181312,3,2.11468,1,18.936392,18.944101,18.762758
587739407866527811,19.762348,19.224304,19.108788,19.004307,19.699451,19.178024,19.075222,18.978855,2.30426,5,610,19.786457,19.2337,19.103697,18.997511,18.796736,598365375712722944,3,2.30426,1,19.439091,19.352341,19.290628
587739408406741248,25.639662,21.651423,19.935253,19.899918,25.548489,21.584337,19.886597,19.863024,3.88918,6,661,25.592089,21.614225,19.933599,19.907438,19.756865,602868842158358528,3,3.88918,1,22.023956,20.108936,20.020588
587748928165904528,21.690367,20.484211,20.342701,20.090857,21.568565,20.39459,20.2777,20.041569,2.38872,2,114,21.655651,20.513969,20.334681,20.098043,19.804039,80161987966795776,3,2.38872,1,20.239468,20.084579,19.86636
587748930310373578,25.56649,22.534204,20.276718,19.079424,25.381052,22.39776,20.177757,19.004385,4.55136,6,68,25.638166,22.563536,20.299479,19.095699,18.94301,79034667205918720,3,4.55136,1,22.825356,20.251589,19.147247
588009371224178792,21.342756,18.829405,18.559317,18.430765,21.300678,18.798445,18.536861,18.413738,3.18856,3,107,21.306007,18.823896,18.558519,18.436304,18.376085,218086199334535168,3,3.18856,1,18.938513,18.652857,18.521183
588010134659399818,22.719637,19.9368,19.216444,19.080122,22.678474,19.906513,19.194477,19.063465,3.55578,1,180,22.813303,19.950628,19.236328,19.102551,19.255592,157287737320275968,4,3.55578,1,20.012262,19.383789,19.333721
588010136269095032,22.929556,20.763493,19.449482,19.391459,22.847549,20.703152,19.405718,19.358274,3.78567,4,166,22.900976,20.775173,19.470797,19.419724,19.423594,156723388667133952,4,3.78567,1,20.711695,19.442163,19.401491
588010136269226178,21.355553,20.284456,20.171177,20.015141,21.289112,20.235571,20.135721,19.988255,2.60177,4,168,21.386438,20.308029,20.200542,20.041,19.536133,157005988086415360,3,2.60177,1,20.104935,19.945396,19.943407
588010136802296000,24.73344,19.270298,18.90291,18.81979,24.620344,19.187082,18.842556,18.774025,3.25971,5,110,24.744568,19.247066,18.892294,18.792288,18.822515,155316022453207040,4,3.25971,1,19.214064,18.863953,18.737026
588010137337593986,21.743441,20.067007,19.912945,19.921576,21.578108,19.945356,19.824713,19.854671,3.27032,6,86,21.723507,20.076788,19.918558,19.930777,19.872921,155034401149812736,4,3.27032,1,20.109016,19.896114,19.987034
588010137342312632,20.61339,18.93465,18.860292,18.784431,20.492325,18.845572,18.795685,18.735441,2.97748,6,158,20.621477,18.936773,18.878353,18.806683,18.753807,156723388092514304,4,2.97748,1,18.961796,18.816641,18.710848
588010358004121705,22.337481,20.126736,19.790577,19.507181,22.128521,19.972986,19.679064,19.422625,3.07061,1,278,22.230406,20.141113,19.808472,19.51985,19.305664,162917331373129728,3,3.07061,1,20.596769,20.021429,19.710506
588010358011723885,25.39497,20.098886,19.288593,19.114811,25.267817,20.005329,19.220737,19.063358,3.43218,1,394,25.238617,20.08853,19.278656,19.114384,19.156876,236663925582594048,3,3.43218,1,20.259638,19.378902,19.199631
588010359615258631,19.060654,18.842495,18.753426,18.544304,18.921062,18.739784,18.678932,18.487818,2.12403,4,286,19.064922,18.859434,18.759632,18.539673,18.301477,163198802981814272,3,2.12403,1,18.766628,18.685677,18.503078
588010359615848449,19.847122,19.302561,19.190004,19.179346,19.677559,19.177797,19.099516,19.110731,2.53904,4,295,19.842358,19.307224,19.187313,19.170282,18.956017,163198803682263040,4,2.53904,1,19.287497,19.302399,19.296949
588010878232559640,18.769011,18.081797,18.130713,18.106468,18.612448,17.966599,18.047161,18.043114,2.58267,2,286,18.775219,18.09395,18.138273,18.115736,17.826458,240323100674097152,4,2.58267,1,18.068464,18.072769,18.037369
587738409251373405,22.698469,20.508175,20.103251,19.99798,22.516884,20.374567,20.006346,19.924501,3.22419,1,72,22.705414,20.51712,20.132124,20.021671,19.752529,490838749639344128,3,3.22419,1,20.844784,20.248577,19.966164
587739131350417528,19.35812,19.144667,19.165297,19.075537,19.212971,19.037867,19.087837,19.016802,2.07323,2,189,19.328876,19.141758,19.161411,19.064695,18.860762,519553879696736256,3,2.07323,1,19.260691,19.190125,19.085728
587739132953886914,21.02367,19.422514,19.164806,19.084211,20.978085,19.388973,19.14048,19.065765,3.23704,5,80,20.987938,19.421764,19.158533,19.075403,19.081188,517580648081260544,4,3.23704,1,19.421974,19.128084,19.081964
587739133489053869,25.51742,20.715639,19.284405,18.882919,25.47916,20.687489,19.263987,18.867437,4.19282,6,54,25.491697,20.695541,19.287914,18.875669,18.804979,591610246489702400,4,4.19282,1,21.119473,19.488239,19.077574
587739154431803607,20.286673,18.692795,18.477993,18.375717,20.126574,18.574995,18.392555,18.310932,2.91095,5,127,20.296572,18.697659,18.464495,18.372534,18.239811,543475829531738112,4,2.91095,1,18.678671,18.44928,18.34425
587739156581843103,23.953302,21.046684,19.975481,19.755455,23.838892,20.962503,19.914425,19.709158,3.72944,1,166,23.840683,21.042562,19.973698,19.766279,19.747766,549668411404189696,4,3.72944,1,21.280756,19.952913,19.666784
587739157657878587,19.891111,19.576811,19.288877,19.120052,19.803877,19.512625,19.242325,19.084753,2.09031,3,201,19.883928,19.587587,19.306585,19.144863,18.815142,558112911575220224,3,2.09031,1,19.663847,19.308081,19.079414
587739157658140848,24.52985,21.801243,19.577793,19.332603,24.440331,21.735374,19.53002,19.296379,4.41947,3,205,24.613525,21.783985,19.566641,19.332129,19.08143,590201100087328768,4,4.41947,1,21.99605,19.657076,19.345587
587739294012342368,20.147366,19.067064,18.810476,18.731136,20.011387,18.967012,18.737911,18.676111,3.24375,1,37,20.119431,19.062752,18.800482,18.724955,18.811695,568527458396012544,4,3.24375,1,19.255522,18.973114,18.926685
587739294551965847,23.245443,20.177906,19.670477,19.621086,23.08919,20.062937,19.587091,19.557858,3.33859,2,79,23.017521,20.200497,19.693493,19.641043,19.628487,593298786990686208,3,3.33859,1,20.344608,19.754515,19.694105
587739302608568375,18.980946,18.887722,18.939949,18.900505,18.895147,18.824593,18.894161,18.865786,2.05277,1,133,18.986759,18.898497,18.944887,18.885656,18.6989,568808937638330368,3,2.05277,1,19.395626,19.355543,19.218788
587739302613745691,19.53476,19.026958,19.061428,19.043882,19.468897,18.978497,19.026279,19.017231,2.33972,1,212,19.541754,19.042879,19.072027,19.044985,18.849699,593860369525506048,4,2.33972,1,19.023159,19.061594,19.016491
587739302613876802,19.764349,19.295687,18.972366,18.7104,19.691648,19.242193,18.933569,18.680981,2.15074,1,214,19.772333,19.323061,18.968374,18.696184,18.440817,593860369328373760,3,2.15074,1,19.345894,18.992662,18.703199
587739377236574311,19.623959,18.712873,18.545881,18.384596,19.435976,18.574558,18.445562,18.308527,2.75216,4,178,19.609756,18.723349,18.541954,18.379202,18.19854,587667693381877760,4,2.75216,1,18.545664,18.404493,18.321978
587739377239261374,24.909145,21.066948,20.133402,19.808378,24.810316,20.99423,20.08066,19.768387,2.1938,4,219,24.791485,21.068314,20.123093,19.812988,19.662792,547416642716434432,0,2.1938,1,21.41481,20.232244,20.014482
587739377770954929,22.639509,20.671963,20.366215,20.263569,22.485085,20.558338,20.283806,20.20108,3.05147,5,140,22.698961,20.681841,20.363726,20.252604,20.034954,587104588956434432,3,3.05147,1,20.875158,20.456667,20.511789
587739377773707404,25.692434,19.930927,19.459213,19.371998,25.528917,19.810614,19.371952,19.305832,3.32019,5,182,25.650755,19.936295,19.474653,19.365929,19.358074,587667693558038528,4,3.32019,1,19.990925,19.502071,19.369637
587739380459700381,25.64817,20.673286,20.146582,20.001446,25.295485,20.413782,19.958368,19.858728,3.27264,2,207,25.685074,20.678486,20.144089,19.994717,19.844717,611312200744697856,3,3.27264,1,20.757313,20.191286,19.932573
587739380997554570,24.004492,22.086678,19.553864,19.011282,23.504288,21.718632,19.286926,18.808872,4.475,3,222,24.014162,22.068378,19.54661,19.012882,18.812546,620883364324311040,4,4.475,1,21.882799,19.395662,18.732121
587739381523022130,25.290621,24.135252,21.491995,19.675589,25.215588,24.080044,21.451952,19.645226,4.93455,4,48,25.266159,24.204498,21.578516,19.72295,19.298388,599493237563981824,3,4.93455,1,24.567049,21.405554,19.506989
587739381534884114,21.439823,19.855673,19.587872,19.524406,21.081818,19.592257,19.39682,19.379538,2.90049,4,229,21.453829,19.855606,19.595112,19.526424,19.430126,620883364848599040,4,2.90049,1,19.821251,19.541147,19.515045
587739382061465829,24.336582,21.174414,19.252081,18.600826,24.265223,21.121908,19.214001,18.571951,4.3334,5,72,24.28895,21.16201,19.25432,18.595846,18.577936,602024386127462400,3,4.3334,1,21.806917,19.615349,18.884211
587739405713866767,18.430893,18.185942,18.042215,17.822186,18.351055,18.127197,17.999609,17.789879,2.039,1,531,18.419378,18.228165,18.052849,17.840654,17.719027,589358273073774592,3,2.039,1,18.157848,17.993923,17.850067
587739406228979824,21.733429,20.43388,19.271105,18.949636,21.613546,20.345671,19.207129,18.901125,2.25,2,199,21.700342,20.435682,19.270571,18.955423,18.490173,546290733305298944,3,2.25,1,20.384912,19.202637,18.868847
587739406790295596,18.556784,18.116526,18.099485,17.983311,18.465483,18.049347,18.050762,17.946365,2.21015,3,572,18.548933,18.132727,18.133432,18.018921,17.730881,569935148687032320,3,2.21015,1,18.052385,18.076349,17.972584
587739407830089774,18.494665,18.569668,18.472067,18.29356,18.377918,18.483767,18.409763,18.246317,2.09136,5,54,18.503752,18.580587,18.47706,18.294966,18.114557,585978595092987904,3,2.09136,1,18.723684,18.638781,18.449459
587739457227718750,21.270309,19.402721,19.117895,18.890638,21.042782,19.23531,18.996473,18.798569,3.02094,1,138,21.261433,19.424362,19.142744,18.907038,18.894911,606809731599695872,4,3.02094,1,19.289263,18.906248,18.749901
587739457760985181,19.412317,19.238762,19.114229,19.016802,19.326225,19.175417,19.068287,18.981964,2.10361,2,83,19.416307,19.250368,19.148706,19.03874,18.827641,600898996268957696,3,2.10361,1,19.308922,19.136986,19.037302
587745541047779412,19.780546,19.169844,18.947336,19.001461,19.557606,19.005806,18.828363,18.911247,2.29846,5,121,19.796869,19.196255,18.953594,19.009338,18.821037,725030359745429504,3,2.29846,1,19.232273,19.039173,19.109039
587745541050139132,25.30969,22.44721,21.129978,20.160334,25.17626,22.349033,21.058771,20.10634,3.76166,5,157,25.2195,22.457333,21.126076,20.195326,20.473385,725593314157395968,3,3.76166,1,22.306332,20.90167,20.155512
588009367478796297,18.834715,18.324392,18.368593,18.371836,18.800169,18.298973,18.350157,18.357857,2.51574,4,301,18.840096,18.333147,18.373285,18.379099,18.130104,157850598614499328,3,2.51574,1,18.341909,18.405024,18.383013
588009370151813202,19.841881,18.119459,17.737352,17.523844,19.772884,18.068691,17.700531,17.495924,2.92169,1,128,19.817322,18.081118,17.715603,17.509081,17.494215,218649291370004480,4,2.92169,1,18.014498,17.648428,17.453266
588009370153713773,19.846907,19.197039,19.053425,18.73978,19.743761,19.121145,18.998381,18.698042,2.22626,1,157,19.876703,19.226076,19.079695,18.754555,18.531132,219212317944971264,3,2.22626,1,19.294184,19.169855,18.864578
588009370683900070,21.15876,20.268999,19.354425,18.831783,21.112267,20.234789,19.329613,18.812969,5.535,2,55,21.149689,20.277977,19.331253,18.835312,18.311014,157287736942788608,2,5.535,1,20.472315,19.614723,19.056509
588009371222409386,19.145979,18.868546,18.816174,18.688263,19.098118,18.83333,18.790632,18.668896,2.13078,3,80,19.180149,18.886179,18.858038,18.720049,18.589575,157850597263933440,3,2.13078,1,18.971073,18.817677,18.765886
588009372836954113,19.252726,18.975796,18.807411,18.690216,19.10841,18.86961,18.730396,18.631819,2.14815,6,140,19.241371,18.985006,18.795288,18.710722,18.383442,218649292879953920,3,2.14815,1,19.092381,18.936817,18.784603
588010135195943054,21.540565,20.413225,19.810894,19.290201,21.491417,20.377062,19.784666,19.270313,5.49985,2,175,21.572544,20.415348,19.833656,19.309855,19.093794,157005987360800768,2,5.49985,1,20.961834,20.085712,19.415695
588010359067181079,19.617113,19.303516,19.313297,19.236498,19.407101,19.148991,19.201221,19.151514,2.19161,3,115,19.645744,19.31999,19.313049,19.232758,19.053036,159539198141923328,3,2.19161,1,19.467962,19.568373,19.580431
588010360150884532,22.748293,20.560402,20.276918,20.267683,22.612841,20.460737,20.204634,20.212872,3.05419,5,267,22.718697,20.570225,20.279055,20.278448,20.243137,162635977859268608,4,3.05419,1,20.835411,20.477448,20.570169
588010360156586060,18.79245,18.399652,18.295078,18.227045,18.614578,18.268776,18.200155,18.155067,2.17477,5,354,18.782726,18.413475,18.302555,18.219486,18.005951,235820652798410752,3,2.17477,1,18.197327,18.117565,18.081066
588010878228431019,23.681885,20.297842,19.96151,19.725348,23.5119,20.17277,19.870796,19.656563,3.13218,2,223,23.48201,20.287779,19.958647,19.715075,19.539896,238916992495517696,4,3.13218,1,20.062275,19.661348,19.506336
587725550666973278,19.107811,18.919346,18.654865,18.579634,18.952185,18.804838,18.571815,18.516659,2.08128,2,237,19.117254,18.936523,18.652752,18.591877,18.354984,136738311623409664,3,2.08128,1,19.054493,18.737354,18.611549
587725551194669406,23.783205,20.993793,19.604832,19.345814,23.583649,20.846962,19.498337,19.265062,4.17,3,97,23.783337,21.004259,19.615788,19.352276,19.290354,122945926238044160,4,4.17,1,20.945883,19.601297,19.290813
587725551744516192,21.216259,19.484694,19.316643,19.259926,21.157318,19.441326,19.285189,19.236074,2.87644,4,295,21.200611,19.471132,19.341934,19.275936,19.185951,137864302102052864,4,2.87644,1,19.571072,19.328381,19.23933
587725552273064081,18.12285,17.841915,17.642159,17.513851,17.875975,17.660267,17.510412,17.413952,2.06546,5,168,18.124531,17.863079,17.661348,17.52627,17.401031,125197727188385792,3,2.06546,1,17.759563,17.572451,17.460411
587727178987602036,22.354177,20.292154,19.608498,19.373016,22.176573,20.161474,19.513718,19.301147,2.21377,3,102,22.304806,20.319689,19.634562,19.402136,19.663645,183464153992658944,0,2.21377,1,0,25.336645,0
587727179010736148,19.280703,18.569336,18.464056,18.474062,18.932928,18.313446,18.278463,18.333332,2.45658,3,455,19.270874,18.583504,18.464153,18.472345,18.282446,130545858688057344,4,2.45658,1,18.561693,18.463104,18.521135
587727179528536198,19.75758,19.131693,19.137972,19.058743,19.588564,19.007332,19.047775,18.990349,2.3496,4,164,19.768108,19.13459,19.149328,19.076653,18.910383,184871559008092160,4,2.3496,1,19.285067,19.323309,19.247009
587727180063768684,19.585014,19.313013,18.980598,18.807106,19.411407,19.185274,18.887951,18.736855,5.52413,5,139,19.62664,19.338228,19.016174,18.852198,18.904076,184590145331134464,2,5.52413,1,19.568453,19.169209,18.967943
587727180598018275,26.622694,23.150604,20.144766,20.491158,26.426477,23.006229,20.040052,20.411757,3.71953,6,99,26.558418,23.127369,20.147444,20.496489,20.592108,183464155968176128,4,3.71953,1,22.486481,20.090637,20.28792
587727213342490687,19.378017,19.067644,18.923819,18.697636,19.106575,18.86792,18.778961,18.587795,2.15336,3,28,19.371315,19.078585,18.91431,18.691204,18.368982,178960572149137408,3,2.15336,1,19.075819,18.943245,18.735025
587727232134021246,19.639133,18.995722,18.795521,18.689302,19.501114,18.894167,18.721865,18.633451,2.59085,6,44,19.625296,19.043201,18.804943,18.686449,18.593884,187123472680353792,4,2.59085,1,18.912401,18.697853,18.633661
587727866715701686,21.031633,19.254993,19.033482,18.974396,20.825071,19.103008,18.923248,18.89081,3.00697,4,48,21.031956,19.254583,19.045143,18.993301,18.951727,152501125239537664,4,3.00697,1,19.429424,19.08136,19.058714
587727875844407344,19.381611,19.247875,19.203333,19.140438,19.247843,19.14945,19.131947,19.086308,2.11517,5,77,19.364567,19.248177,19.201799,19.141499,18.956486,182621526300819456,3,2.11517,1,19.315802,19.282318,19.24514
587728670415454459,20.220564,19.66938,19.114433,18.696814,19.975451,19.489029,18.983627,18.597628,2.0209,5,109,20.221405,19.668631,19.111166,18.695766,18.391724,153628069628739584,3,2.0209,1,19.69116,19.084965,18.615538
587728678467797156,24.560499,21.200216,19.930683,19.848694,24.460161,21.126389,19.877138,19.808092,3.74746,4,98,24.342915,21.195477,19.9233,19.847383,19.731642,168828212942471168,3,3.74746,1,21.467079,20.08543,20.049576
587728679542652953,19.291336,18.746546,18.708769,18.65451,19.142124,18.636757,18.629141,18.594131,2.4621,6,115,19.30652,18.763596,18.700893,18.64966,18.505985,169109688216977408,4,2.4621,1,18.576868,18.563179,18.56089
587728879793471837,20.444462,19.657358,19.133366,18.624027,20.240131,19.507013,19.024324,18.541344,2.19246,3,84,20.414764,19.664999,19.131203,18.625925,18.247232,158976187878604800,3,2.19246,1,19.639359,19.101332,18.585541
587728879801794766,22.561028,19.241917,19.022465,19.076809,22.441366,19.153872,18.958607,19.028387,3.19844,3,211,22.554325,19.228971,19.020441,19.074223,19.090769,161509897152757760,3,3.19844,1,19.34577,19.13892,19.171265
587731679581765793,21.718937,19.660807,18.596924,18.492014,21.579891,19.558498,18.522722,18.435749,3.68174,2,183,21.667295,19.654148,18.588717,18.496744,18.288113,233848828007022592,4,3.68174,1,19.838312,18.76989,18.62191
587731680651575564,23.528648,20.369846,19.738964,19.529259,23.126251,20.073767,19.524221,19.366426,3.1473,4,123,23.417747,20.39039,19.772932,19.565029,19.581463,232722937872908288,3,3.1473,1,20.534906,19.810034,19.533812
